"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"3498","1","0.75","0.25","0.02","300","15","1000","0.4140679522497985"
"3499","1","0.75","0.25","0.02","300","15","1000","0.4418365472911224"
"3500","1","0.75","0.25","0.02","300","15","1000","0.4958494031221627"
"3501","1","0.75","0.25","0.02","300","15","1000","0.40624426078974324"
"3502","1","0.75","0.25","0.02","300","15","1000","0.4669054178145425"
"3503","1","0.75","0.25","0.02","300","15","1000","0.3993939393939666"
"3504","1","0.75","0.25","0.02","300","15","1000","0.5330211202938823"
"3505","1","0.75","0.25","0.02","300","15","1000","0.5053076216712855"
"3506","1","0.75","0.25","0.02","300","15","1000","0.4719375573921297"
"3507","1","0.75","0.25","0.02","300","15","1000","0.5054178145087563"
"3508","1","0.75","0.25","0.02","300","15","1000","0.4819283746556799"
"3509","1","0.75","0.25","0.02","300","15","1000","0.4574839302112298"
"3510","1","0.75","0.25","0.02","300","15","1000","0.47770431588615425"
"3511","1","0.75","0.5","0.02","300","15","1000","0.5271808999081993"
"3512","1","0.75","0.5","0.02","300","15","1000","0.4168962350780802"
"3513","1","0.75","0.5","0.02","300","15","1000","0.5622589531680746"
"3514","1","0.75","0.5","0.02","300","15","1000","0.41944903581270016"
"3515","1","0.75","0.5","0.02","300","15","1000","0.4956657483930443"
"3516","1","0.75","0.5","0.02","300","15","1000","0.4375206611570517"
"3517","1","0.75","0.5","0.02","300","15","1000","0.41030303030305904"
"3518","1","0.75","0.5","0.02","300","15","1000","0.46984389348029015"
"3519","1","0.75","0.5","0.02","300","15","1000","0.4430853994490615"
"3520","1","0.75","0.5","0.02","300","15","1000","0.5188246097337297"
"3521","1","0.75","0.5","0.02","300","15","1000","0.4538292011019493"
"3522","1","0.75","0.5","0.02","300","15","1000","0.37796143250691505"
"3523","1","0.75","0.5","0.02","300","15","1000","0.47770431588616613"
"3524","1","0.75","0.5","0.02","300","15","1000","0.4683746556474082"
"3526","1","0.75","0.5","0.02","300","15","1000","0.5957208448117799"
"3525","1","0.75","0.5","0.02","300","15","1000","0.5161799816345517"
"3527","1","0.75","0.5","0.02","300","15","1000","0.4914049586777207"
"3528","1","0.75","0.5","0.02","300","15","1000","0.541230486685056"
"3529","1","0.75","0.5","0.02","300","15","1000","0.47474747474749657"
"3530","1","0.75","0.5","0.02","300","15","1000","0.399889807162558"
"3531","1","0.75","0.5","0.02","300","15","1000","0.3829017447199567"
"3532","1","0.75","0.5","0.02","300","15","1000","0.5707988980716515"
"3533","1","0.75","0.5","0.02","300","15","1000","0.4743801652892868"
"3534","1","0.75","0.5","0.02","300","15","1000","0.445674931129506"
"3536","1","0.75","0.5","0.02","300","15","1000","0.6054545454545748"
"3535","1","0.75","0.5","0.02","300","15","1000","0.572672176308575"
"3537","1","0.75","0.5","0.02","300","15","1000","0.5132782369146256"
"3538","1","0.75","0.5","0.02","300","15","1000","0.3898806244261014"
"3539","1","0.75","0.5","0.02","300","15","1000","0.5225160697888261"
"3540","1","0.75","0.5","0.02","300","15","1000","0.4410101010101267"
"3541","1","0.75","0.75","0.02","300","15","1000","0.5489990817263879"
"3542","1","0.75","0.75","0.02","300","15","1000","0.4548943985307829"
"3543","1","0.75","0.75","0.02","300","15","1000","0.4527272727272951"
"3544","1","0.75","0.75","0.02","300","15","1000","0.5146372819100385"
"3545","1","0.75","0.75","0.02","300","15","1000","0.5245913682277601"
"3546","1","0.75","0.75","0.02","300","15","1000","0.4524885215794582"
"3547","1","0.75","0.75","0.02","300","15","1000","0.3459871441689877"
"3548","1","0.75","0.75","0.02","300","15","1000","0.4828282828283125"
"3549","1","0.75","0.75","0.02","300","15","1000","0.636161616161637"
"3550","1","0.75","0.75","0.02","300","15","1000","0.4851974288338196"
"3551","1","0.75","0.75","0.02","300","15","1000","0.41085399449038423"
"3552","1","0.75","0.75","0.02","300","15","1000","0.47085399449038673"
"3553","1","0.75","0.75","0.02","300","15","1000","0.5246097337006754"
"3554","1","0.75","0.75","0.02","300","15","1000","0.5154086317722967"
"3555","1","0.75","0.75","0.02","300","15","1000","0.4345821854913066"
"3556","1","0.75","0.75","0.02","300","15","1000","0.5200367309458424"
"3557","1","0.75","0.75","0.02","300","15","1000","0.44591368227734557"
"3558","1","0.75","0.75","0.02","300","15","1000","0.4197061524334531"
"3559","1","0.75","0.75","0.02","300","15","1000","0.3823691460055382"
"3561","1","0.75","0.75","0.02","300","15","1000","0.4073829201102241"
"3560","1","0.75","0.75","0.02","300","15","1000","0.45065197428836606"
"3562","1","0.75","0.75","0.02","300","15","1000","0.5166574839302379"
"3563","1","0.75","0.75","0.02","300","15","1000","0.47678604224061927"
"3564","1","0.75","0.75","0.02","300","15","1000","0.5404224058769804"
"3565","1","0.75","0.75","0.02","300","15","1000","0.4496051423324496"
"3566","1","0.75","0.75","0.02","300","15","1000","0.6607897153351995"
"3567","1","0.75","0.75","0.02","300","15","1000","0.35643709825530734"
"3568","1","0.75","0.75","0.02","300","15","1000","0.5158494031221575"
"3569","1","0.75","0.75","0.02","300","15","1000","0.42477502295687264"
"3570","1","0.75","0.75","0.02","300","15","1000","0.46580348943988303"
"3571","1","0.75","1","0.02","300","15","1000","0.5111845730027854"
"3572","1","0.75","1","0.02","300","15","1000","0.43702479338845995"
"3573","1","0.75","1","0.02","300","15","1000","0.4345270890725681"
"3574","1","0.75","1","0.02","300","15","1000","0.4985674931129757"
"3575","1","0.75","1","0.02","300","15","1000","0.4627180899908475"
"3576","1","0.75","1","0.02","300","15","1000","0.4758861340679794"
"3577","1","0.75","1","0.02","300","15","1000","0.5802938475666042"
"3578","1","0.75","1","0.02","300","15","1000","0.5051239669421788"
"3579","1","0.75","1","0.02","300","15","1000","0.4491092745638534"
"3580","1","0.75","1","0.02","300","15","1000","0.5219467401285818"
"3581","1","0.75","1","0.02","300","15","1000","0.6065197428834093"
"3582","1","0.75","1","0.02","300","15","1000","0.4430486685032465"
"3583","1","0.75","1","0.02","300","15","1000","0.44536271809001904"
"3584","1","0.75","1","0.02","300","15","1000","0.4260055096419038"
"3585","1","0.75","1","0.02","300","15","1000","0.5369696969697252"
"3586","1","0.75","1","0.02","300","15","1000","0.4427731864095769"
"3587","1","0.75","1","0.02","300","15","1000","0.47649219467404197"
"3588","1","0.75","1","0.02","300","15","1000","0.493296602387532"
"3589","1","0.75","1","0.02","300","15","1000","0.44266299357211153"
"3590","1","0.75","1","0.02","300","15","1000","0.5377961432507194"
"3591","1","0.75","1","0.02","300","15","1000","0.45006427915521824"
"3592","1","0.75","1","0.02","300","15","1000","0.35267217630857217"
"3593","1","0.75","1","0.02","300","15","1000","0.5486501377410739"
"3594","1","0.75","1","0.02","300","15","1000","0.6088337924701924"
"3595","1","0.75","1","0.02","300","15","1000","0.49880624426081566"
"3596","1","0.75","1","0.02","300","15","1000","0.4285399449036106"
"3597","1","0.75","1","0.02","300","15","1000","0.419338842975236"
"3599","1","0.75","1","0.02","300","15","1000","0.5799081726354745"
"3598","1","0.75","1","0.02","300","15","1000","0.5312029384756949"
"3600","1","0.75","1","0.02","300","15","1000","0.5096051423324487"
"3601","1","1","0","0.02","300","15","1000","0.5035445362718401"
"3602","1","1","0","0.02","300","15","1000","0.457392102846678"
"3603","1","1","0","0.02","300","15","1000","0.5440404040404306"
"3604","1","1","0","0.02","300","15","1000","0.5164738292011327"
"3605","1","1","0","0.02","300","15","1000","0.586795224977066"
"3606","1","1","0","0.02","300","15","1000","0.5854545454545744"
"3607","1","1","0","0.02","300","15","1000","0.5335904499541136"
"3608","1","1","0","0.02","300","15","1000","0.6363820018365787"
"3610","1","1","0","0.02","300","15","1000","0.4992286501377734"
"3609","1","1","0","0.02","300","15","1000","0.5462442607897375"
"3611","1","1","0","0.02","300","15","1000","0.4485399449036108"
"3612","1","1","0","0.02","300","15","1000","0.4745821854913088"
"3613","1","1","0","0.02","300","15","1000","0.4878236914600792"
"3614","1","1","0","0.02","300","15","1000","0.48822773186412793"
"3615","1","1","0","0.02","300","15","1000","0.39797979797982763"
"3616","1","1","0","0.02","300","15","1000","0.618108356290204"
"3617","1","1","0","0.02","300","15","1000","0.4919191919192239"
"3618","1","1","0","0.02","300","15","1000","0.5540679522498018"
"3619","1","1","0","0.02","300","15","1000","0.5258953168044326"
"3620","1","1","0","0.02","300","15","1000","0.5700091827364886"
"3621","1","1","0","0.02","300","15","1000","0.5205876951331753"
"3622","1","1","0","0.02","300","15","1000","0.40550964187330824"
"3623","1","1","0","0.02","300","15","1000","0.4369696969697261"
"3624","1","1","0","0.02","300","15","1000","0.4944352617080164"
"3625","1","1","0","0.02","300","15","1000","0.623820018365511"
"3626","1","1","0","0.02","300","15","1000","0.5572635445362965"
"3628","1","1","0","0.02","300","15","1000","0.5293296602387831"
"3627","1","1","0","0.02","300","15","1000","0.5363820018365735"
"3629","1","1","0","0.02","300","15","1000","0.5603489439853384"
"3631","1","1","0.25","0.02","300","15","1000","0.6307988980716517"
"3630","1","1","0","0.02","300","15","1000","0.5274380165289557"
"3632","1","1","0.25","0.02","300","15","1000","0.5415610651974632"
"3633","1","1","0.25","0.02","300","15","1000","0.3969329660239018"
"3634","1","1","0.25","0.02","300","15","1000","0.5394306703397902"
"3636","1","1","0.25","0.02","300","15","1000","0.477300275482124"
"3635","1","1","0.25","0.02","300","15","1000","0.5143250688705469"
"3637","1","1","0.25","0.02","300","15","1000","0.4603856749311511"
"3638","1","1","0.25","0.02","300","15","1000","0.5396694214876367"
"3639","1","1","0.25","0.02","300","15","1000","0.5208815426997578"
"3640","1","1","0.25","0.02","300","15","1000","0.4996877869605445"
"3641","1","1","0.25","0.02","300","15","1000","0.5466483011937913"
"3642","1","1","0.25","0.02","300","15","1000","0.45720844811757094"
"3643","1","1","0.25","0.02","300","15","1000","0.5315518824609982"
"3644","1","1","0.25","0.02","300","15","1000","0.558751147842088"
"3645","1","1","0.25","0.02","300","15","1000","0.5751882460973677"
"3646","1","1","0.25","0.02","300","15","1000","0.45087235996329933"
"3647","1","1","0.25","0.02","300","15","1000","0.5235445362718378"
"3648","1","1","0.25","0.02","300","15","1000","0.5868870523416241"
"3649","1","1","0.25","0.02","300","15","1000","0.5771717171717494"
"3650","1","1","0.25","0.02","300","15","1000","0.5372084481175742"
"3651","1","1","0.25","0.02","300","15","1000","0.6420569329660493"
"3652","1","1","0.25","0.02","300","15","1000","0.507364554637309"
"3653","1","1","0.25","0.02","300","15","1000","0.4930578512396985"
"3654","1","1","0.25","0.02","300","15","1000","0.3763269054178477"
"3655","1","1","0.25","0.02","300","15","1000","0.6256382001836782"
"3656","1","1","0.25","0.02","300","15","1000","0.49898989898993407"
"3657","1","1","0.25","0.02","300","15","1000","0.5706519742883672"
"3658","1","1","0.25","0.02","300","15","1000","0.5710743801653253"
"3659","1","1","0.25","0.02","300","15","1000","0.5787878787879082"
"3660","1","1","0.25","0.02","300","15","1000","0.5640404040404345"
"3661","1","1","0.5","0.02","300","15","1000","0.5704315886134359"
"3662","1","1","0.5","0.02","300","15","1000","0.5156841138659563"
"3663","1","1","0.5","0.02","300","15","1000","0.4296786042240859"
"3664","1","1","0.5","0.02","300","15","1000","0.6020385674931338"
"3665","1","1","0.5","0.02","300","15","1000","0.53039485766761"
"3666","1","1","0.5","0.02","300","15","1000","0.4362901744720256"
"3667","1","1","0.5","0.02","300","15","1000","0.5537006427915788"
"3668","1","1","0.5","0.02","300","15","1000","0.5621671258035171"
"3669","1","1","0.5","0.02","300","15","1000","0.5126721763085705"
"3670","1","1","0.5","0.02","300","15","1000","0.4827731864095781"
"3671","1","1","0.5","0.02","300","15","1000","0.5102112029385061"
"3672","1","1","0.5","0.02","300","15","1000","0.46383838383841275"
"3673","1","1","0.5","0.02","300","15","1000","0.624499540863209"
"3674","1","1","0.5","0.02","300","15","1000","0.592488521579458"
"3675","1","1","0.5","0.02","300","15","1000","0.4878787878788176"
"3676","1","1","0.5","0.02","300","15","1000","0.5503764921947109"
"3677","1","1","0.5","0.02","300","15","1000","0.47386593204778443"
"3678","1","1","0.5","0.02","300","15","1000","0.4319191919192159"
"3679","1","1","0.5","0.02","300","15","1000","0.5175757575757942"
"3681","1","1","0.5","0.02","300","15","1000","0.5843709825528323"
"3680","1","1","0.5","0.02","300","15","1000","0.577906336088177"
"3682","1","1","0.5","0.02","300","15","1000","0.46275482093666237"
"3683","1","1","0.5","0.02","300","15","1000","0.5195408631772528"
"3684","1","1","0.5","0.02","300","15","1000","0.6107438016529251"
"3685","1","1","0.5","0.02","300","15","1000","0.4555739210285018"
"3686","1","1","0.5","0.02","300","15","1000","0.47239669421490843"
"3687","1","1","0.5","0.02","300","15","1000","0.5948393021120586"
"3688","1","1","0.5","0.02","300","15","1000","0.5080073461891962"
"3689","1","1","0.5","0.02","300","15","1000","0.5436730945822186"
"3690","1","1","0.5","0.02","300","15","1000","0.38738292011022246"
"3691","1","1","0.75","0.02","300","15","1000","0.5804040404040696"
"3692","1","1","0.75","0.02","300","15","1000","0.5299173553719284"
"3693","1","1","0.75","0.02","300","15","1000","0.4892194674013165"
"3694","1","1","0.75","0.02","300","15","1000","0.5485766758494312"
"3696","1","1","0.75","0.02","300","15","1000","0.5379430670340061"
"3695","1","1","0.75","0.02","300","15","1000","0.6059320477502578"
"3697","1","1","0.75","0.02","300","15","1000","0.5934067952250135"
"3698","1","1","0.75","0.02","300","15","1000","0.5438934802571441"
"3699","1","1","0.75","0.02","300","15","1000","0.5157759412305132"
"3700","1","1","0.75","0.02","300","15","1000","0.5724334251607213"
"3702","1","1","0.75","0.02","300","15","1000","0.4321395775941568"
"3701","1","1","0.75","0.02","300","15","1000","0.5137557392103226"
"3703","1","1","0.75","0.02","300","15","1000","0.49763085399451934"
"3704","1","1","0.75","0.02","300","15","1000","0.40361799816348404"
"3705","1","1","0.75","0.02","300","15","1000","0.5755004591368507"
"3706","1","1","0.75","0.02","300","15","1000","0.6252157943067315"
"3707","1","1","0.75","0.02","300","15","1000","0.5770982552801002"
"3708","1","1","0.75","0.02","300","15","1000","0.5111845730027768"
"3709","1","1","0.75","0.02","300","15","1000","0.46374655647385765"
"3710","1","1","0.75","0.02","300","15","1000","0.5727089072543936"
"3711","1","1","0.75","0.02","300","15","1000","0.5274563820018683"
"3712","1","1","0.75","0.02","300","15","1000","0.6060973370064598"
"3713","1","1","0.75","0.02","300","15","1000","0.5251974288338237"
"3714","1","1","0.75","0.02","300","15","1000","0.48653810835632183"
"3715","1","1","0.75","0.02","300","15","1000","0.5102112029385124"
"3716","1","1","0.75","0.02","300","15","1000","0.4531313131313435"
"3717","1","1","0.75","0.02","300","15","1000","0.5257667584940585"
"3718","1","1","0.75","0.02","300","15","1000","0.5726721763085738"
"3719","1","1","0.75","0.02","300","15","1000","0.548007346189197"
"3721","1","1","1","0.02","300","15","1000","0.5634159779614595"
"3720","1","1","0.75","0.02","300","15","1000","0.6409550045913973"
"3722","1","1","1","0.02","300","15","1000","0.5490174471992981"
"3723","1","1","1","0.02","300","15","1000","0.6463544536272087"
"3724","1","1","1","0.02","300","15","1000","0.6014876033058156"
"3725","1","1","1","0.02","300","15","1000","0.5895133149678913"
"3726","1","1","1","0.02","300","15","1000","0.4694031221304204"
"3727","1","1","1","0.02","300","15","1000","0.5994123048668817"
"3728","1","1","1","0.02","300","15","1000","0.6377961432507127"
"3729","1","1","1","0.02","300","15","1000","0.48842975206614353"
"3730","1","1","1","0.02","300","15","1000","0.6359779614325353"
"3731","1","1","1","0.02","300","15","1000","0.5021671258035207"
"3732","1","1","1","0.02","300","15","1000","0.558512396694244"
"3733","1","1","1","0.02","300","15","1000","0.45996326905420193"
"3734","1","1","1","0.02","300","15","1000","0.35937557392105446"
"3735","1","1","1","0.02","300","15","1000","0.5424793388430101"
"3736","1","1","1","0.02","300","15","1000","0.5776308539945197"
"3737","1","1","1","0.02","300","15","1000","0.5719559228650456"
"3738","1","1","1","0.02","300","15","1000","0.4815426997245477"
"3739","1","1","1","0.02","300","15","1000","0.5777777777778138"
"3740","1","1","1","0.02","300","15","1000","0.5669605142332728"
"3741","1","1","1","0.02","300","15","1000","0.41752066115704795"
"3742","1","1","1","0.02","300","15","1000","0.41292929292931957"
"3743","1","1","1","0.02","300","15","1000","0.5354820936639453"
"3744","1","1","1","0.02","300","15","1000","0.6131864095500769"
"3745","1","1","1","0.02","300","15","1000","0.38690541781453597"
"3746","1","1","1","0.02","300","15","1000","0.6073645546373102"
"3747","1","1","1","0.02","300","15","1000","0.5295684113866214"
